trophospecies_id,n_lumped,sp_name,guild,guild_1,guild_2,sp_id,higher_taxon,certainty,habitat,web_id,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness,original_sp_id
671,1,Palaeochiropterygidae (Palaeochiropteryx tupaiodon),insectivore ,insectivore,,671,Chiroptera,3,1,messel_hi_cert,13,1,5.004934210526316,7.0,691.0,0.32904761904761903,4.443563438275261,122.63469237309435,1.646600250258867,673
672,1,Palaeochiropterygidae (Palaeochiropteryx spiegeli),insectivore ,insectivore,,672,Chiroptera,3,1,messel_hi_cert,10,2,4.37914691943128,8.0,1.0985691573926868,0.3095878136200717,4.443563438275261,122.63469237309435,1.646600250258867,674
673,1,Hassianycterididae (Hassianycteris messelensis),insectivore ,insectivore,,673,Chiroptera,3,1,messel_hi_cert,15,1,3.047169811320755,3.0,1.0830721003134796,3.4378109452736316,4.443563438275261,122.63469237309435,1.646600250258867,675
674,1,Hassianycterididae (?Hassianycteris revilliodi),insectivore ,insectivore,,674,Chiroptera,3,1,messel_hi_cert,11,1,3.084745762711864,3.0,1.0830721003134796,5.57258064516129,4.443563438275261,122.63469237309435,1.646600250258867,676
675,1,Hassianycterididae (Hassianycteris magna),insectivore ,insectivore,,675,Chiroptera,3,1,messel_hi_cert,17,1,5.320699708454811,10.0,691.0,0.22700394218134035,4.443563438275261,122.63469237309435,1.646600250258867,677
676,1,Emballonuridae (Tachypteron franzeni),insectivore ,insectivore,,676,Chiroptera,3,1,messel_hi_cert,17,4,4.854223433242507,8.0,1.584862385321101,0.310981098109811,4.443563438275261,122.63469237309435,1.646600250258867,678
677,1,Hyaenodontidae (Lesmesodon behnkeae),omnivore ,omnivore,,677,Creodonta,3,1,messel_hi_cert,25,3,5.25287356321839,6.0,98.71428571428571,0.38624930128563445,4.654454588580078,53.8490101792362,0.758275344882167,679
678,1,Hyaenodontidae (Lesmesodon edingeri),predator ,predator,,678,Creodonta,3,1,messel_hi_cert,16,2,4.371365880416896,6.0,691.0,0.40527859237536656,5.0142436625993865,105.71788404219507,2.3888200316092107,680
679,1,Manidae (Eomanis krebsi),insectivore ,insectivore,,679,Pholidota,3,1,messel_hi_cert,10,2,4.123356926188069,7.0,1.1038338658146964,0.41904184354154034,4.443563438275261,122.63469237309435,1.646600250258867,681
680,1,Manidae (Eomanis waldi),herbivore (EFF) ,herbivore (EFF),,680,Pholidota,3,1,messel_hi_cert,12,2,2.0,1.0,1.096825396825397,57.583333333333336,2.05,1.522977963089995,54.19607843137254,682
681,1,Miacidae (Parodectes feisti),predator ,predator,,681,Carnivora,3,1,messel_hi_cert,30,1,4.890285714285714,5.0,0.0,0.44294871794871793,5.0142436625993865,105.71788404219507,2.3888200316092107,683
682,1,Miacidae (Messelogale kessleri),predator ,predator,,682,Carnivora,3,1,messel_hi_cert,14,0,5.232849862798902,5.0,0.0,0.39328400682982356,5.0142436625993865,105.71788404219507,2.3888200316092107,684
683,1,Helaletidae (Hyrachus minimus),herbivore (EFF) ,herbivore (EFF),,683,Perissodactyla,3,1,messel_hi_cert,28,3,2.0,1.0,1.6812652068126521,24.678571428571427,2.05,1.522977963089995,54.19607843137254,685
684,1,Lophiodontidae (Lophiodon sp.),herbivore (EFF) ,herbivore (EFF),,684,Perissodactyla,3,1,messel_hi_cert,21,5,2.0,1.0,1.6936274509803921,32.904761904761905,2.05,1.522977963089995,54.19607843137254,686
685,1,Equidae (Propalaeotherium hassiacum),herbivore (SP) ,herbivore (SP),,685,Perissodactyla,3,1,messel_hi_cert,25,6,2.04,2.0,1.744949494949495,25.59259259259259,2.1154385964912277,0.8425413051919076,27.9687164519592,687
686,1,Equidae (Propalaeotherium parvulum),herbivore (SP) herbivore (EFF),herbivore (SP),herbivore (EFF),686,Perissodactyla,3,1,messel_hi_cert,29,4,2.0,1.0,1.6853658536585365,23.82758620689655,1.6770833333333333,1.0518595398719945,14.717038539553753,688
687,1,Equidae (Hallensia matthesi),herbivore ,herbivore,,687,Perissodactyla,3,1,messel_hi_cert,21,5,2.0476190476190474,2.0,1.7582697201017812,30.043478260869566,1.882936507936508,102.79096961520997,69.74880861574225,689
688,1,Dichobunidae (Messelobunodon schaeferi),fungivore herbivore (SP),fungivore,herbivore (SP),688,Artiodactyla,3,1,messel_hi_cert,18,4,3.6226415094339623,3.0,1.7103960396039604,8.325301204819278,3.6226415094339623,1.7103960396039604,8.325301204819278,690
689,1,Haplobunodontidae (Masillabune martini),herbivore (EFF) ,herbivore (EFF),,689,Artiodactyla,3,1,messel_hi_cert,17,6,2.0,1.0,1.6853658536585365,40.64705882352941,2.05,1.522977963089995,54.19607843137254,691
690,1,Diacodexeidae (Aumelasia cf. gabineaudi),herbivore (SP) ,herbivore (SP),,690,Artiodactyla,3,1,messel_hi_cert,27,2,2.0,1.0,1.6650602409638555,25.59259259259259,2.1154385964912277,0.8425413051919076,27.9687164519592,692
691,1,Notharctidae (Europolemur kelleri),predator ,predator,,691,Primates,3,1,messel_hi_cert,18,5,4.641481481481481,7.0,1.6220657276995305,0.39850057670126876,5.0142436625993865,105.71788404219507,2.3888200316092107,693
692,1,Notharctidae (Godinotia neglecta),omnivore ,omnivore,,692,Primates,3,1,messel_hi_cert,38,2,4.445,6.0,1.584862385321101,0.41033254156769594,4.654454588580078,53.8490101792362,0.758275344882167,694
693,1,Notharctidae (Europolemur koenigswaldi),omnivore ,omnivore,,693,Primates,3,1,messel_hi_cert,36,4,5.036231884057971,8.0,1.6182669789227166,0.31697247706422016,4.654454588580078,53.8490101792362,0.758275344882167,695
694,1,Gliridae (Eogliravus wildi),herbivore (SP) ,herbivore (SP),,694,Rodentia,3,1,messel_hi_cert,34,9,2.6526315789473687,2.0,1.6452380952380952,5.007246376811594,2.1154385964912277,0.8425413051919076,27.9687164519592,696
695,1,Ischyromyidae (Ailuravus macrurus),herbivore (EFF) herbivore (SP),herbivore (EFF),herbivore (SP),695,Rodentia,3,1,messel_hi_cert,51,9,2.0,1.0,1.6374407582938388,13.549019607843137,2.0,1.60216709116506,179.52450980392157,697
696,1,Ischyromyridae (Hartenbergeromys parvus),insectivore ,insectivore,,696,Rodentia,3,1,messel_hi_cert,38,5,4.205648081100652,7.0,1.6297169811320755,0.4175226586102719,4.443563438275261,122.63469237309435,1.646600250258867,698
697,1,Ischyromyridae (Masillamys beegeri),insectivore ,insectivore,,697,Rodentia,3,1,messel_hi_cert,18,4,3.928571428571429,8.0,1.6107226107226107,0.3477604428787116,4.443563438275261,122.63469237309435,1.646600250258867,699
698,1,Gen. et sp. indet.,omnivore ,omnivore,,698,Rodentia,3,1,messel_hi_cert,12,5,5.649647887323944,8.0,1.3111954459203037,0.2632380952380952,4.654454588580078,53.8490101792362,0.758275344882167,700
1,1,detritus,detritus,organics,,1,detritus,3,3,messel_terr,0,36,1.0,0.0,1.8457142857142856,0.0,1.0,2.1016892596454637,0.0,1
2,1,dead animal material,detritus,organics,,2,carrion,3,3,messel_terr,0,25,1.0,0.0,2.3576642335766422,0.0,1.0,2.1016892596454637,0.0,2
3,1,Enterobacteriaceae,chemotroph ,chemotroph,,3,gram-negative bacteria,2,1,messel_terr,0,18,1.0,0.0,1.9516616314199395,0.0,1.1538461538461537,1.6458013150029767,19.876923076923074,4
4,1,iron bacteria,chemotroph ,chemotroph,,4,gram-negative bacteria,3,3,messel_terr,0,2,1.0,0.0,1.4292035398230087,0.0,1.1538461538461537,1.6458013150029767,19.876923076923074,5
5,5,vibroid bacteria;hydrogen bacteria (?Propionibacteriaceae);ammonia oxidizing bacteria;Tomastomidae (gen. et sp. indet);Fam. Indet. (Quasisyndactylus longibrachis),chemotroph ;piscivore ,chemotroph;piscivore,,5;11;14;552;592,gram-negative bacteria;gram-positive bacteria;Proteobacteria;Crocodylia;Alcediiformes,3;2,3,messel_terr,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6;12;15;601;641
6,1,nitrate-reducing bacteria,chemotroph ,chemotroph,,6,gram-negative bacteria,2,3,messel_terr,5,3,2.0,1.0,1.7650273224043715,129.2,1.1538461538461537,1.6458013150029767,19.876923076923074,7
7,1,iron-reducing bacteria,chemotroph ,chemotroph,,7,gram-negative bacteria,2,3,messel_terr,0,4,1.0,0.0,1.6109725685785536,0.0,1.1538461538461537,1.6458013150029767,19.876923076923074,8
8,1,manganese-reducing bacteria,chemotroph ,chemotroph,,8,gram-negative bacteria,2,3,messel_terr,0,2,1.0,0.0,1.8833819241982508,0.0,1.1538461538461537,1.6458013150029767,19.876923076923074,9
9,1,rods,chemotroph ,chemotroph,,9,?gram-negative bacteria,3,3,messel_terr,0,8,1.0,0.0,2.0507936507936506,0.0,1.1538461538461537,1.6458013150029767,19.876923076923074,10
10,1,coccibacilli,chemotroph ,chemotroph,,10,gram-negative/positive bacteria,3,3,messel_terr,0,6,1.0,0.0,1.98159509202454,0.0,1.1538461538461537,1.6458013150029767,19.876923076923074,11
12,1,coccoid bacteria,chemotroph ,chemotroph,,12,gram-positive bacteria,3,3,messel_terr,0,6,1.0,0.0,1.7747252747252746,0.0,1.1538461538461537,1.6458013150029767,19.876923076923074,13
13,1,curved rod bacteria,chemotroph ,chemotroph,,13,gram-positive bacteria,3,3,messel_terr,0,5,1.0,0.0,1.7272727272727273,0.0,1.1538461538461537,1.6458013150029767,19.876923076923074,14
15,1,Pseudmonadiaceae-like bacteria,heterotroph ,heterotroph,,15,Proteobacteria-alpha,2,3,messel_terr,1,1,2.0,1.0,1.5679611650485437,646.0,2.0,1.6862152193957802,646.0,16
16,1,phosphate-reducing bacteria,chemotroph ,chemotroph,,16,Proteobacteria-alpha,3,3,messel_terr,0,8,1.0,0.0,1.7602179836512262,0.0,1.1538461538461537,1.6458013150029767,19.876923076923074,17
17,1,nitrite-oxidizing bacteria,chemotroph ,chemotroph,,17,Proteobacteria-beta,2,3,messel_terr,5,0,2.0,1.0,0.0,129.2,1.1538461538461537,1.6458013150029767,19.876923076923074,18
18,1,methanogens,heterotroph ,heterotroph,,18,Proteobacteria-beta/gamma,2,3,messel_terr,1,4,2.0,1.0,1.8044692737430168,646.0,2.0,1.6862152193957802,646.0,19
19,1,sulfur-oxidizing bacteria,chemotroph ,chemotroph,,19,Proteobacteria-gamma,2,3,messel_terr,0,1,1.0,0.0,1.695538057742782,0.0,1.1538461538461537,1.6458013150029767,19.876923076923074,20
20,1,gram-positive anaerobes (?clostridia),chemotroph ,chemotroph,,20,Proteobacteria-gamma,3,3,messel_terr,0,3,1.0,0.0,1.7650273224043715,0.0,1.1538461538461537,1.6458013150029767,19.876923076923074,21
21,1,Zygnemataceae (Ovoidites sp.),autotroph ,autotroph,,21,Zygnematales,1,3,messel_terr,1,6,2.0,1.0,1.98159509202454,646.0,1.005586592178771,6.18686047621663,3.6089385474860336,29
22,1,Botryococcaceae (Botryococcus sp.),myxotroph ,myxotroph,,22,Chlorococcales,3,3,messel_terr,2,9,2.0,1.0,2.0443037974683542,323.0,1.25,1.8698562838240846,121.125,30
23,1,Botryococcaceae (Tetraedron sp.),myxotroph ,myxotroph,,23,Chlorococcales,3,3,messel_terr,1,9,2.0,1.0,2.0443037974683542,646.0,1.25,1.8698562838240846,121.125,31
24,1,Dicranaceae (Dicranites†),autotroph ,autotroph,,24,Dicraniales,1,3,messel_terr,0,9,1.0,0.0,2.0906148867313914,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,34
25,1,Jungermanniaceae (cf. Frullania),autotroph ,autotroph,,25,Jungermanniales,1,1,messel_terr,0,7,1.0,0.0,2.0443037974683542,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,35
26,1,Muscites†,autotroph ,autotroph,,26,Muscales,3,1,messel_terr,0,8,1.0,0.0,2.012461059190031,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,36
27,1,Selaginellaceae (gen. et sp. indet.),autotroph ,autotroph,,27,Lycopodiales,3,1,messel_terr,0,1,1.0,0.0,1.3374741200828157,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,37
28,1,Selaginellaceae (Selaginella sp.),autotroph ,autotroph,,28,Lycopodiales,3,1,messel_terr,0,7,1.0,0.0,1.8352272727272727,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,38
29,1,?Marattiaceae (gen. et sp. indet.),autotroph ,autotroph,,29,Filicales,2,1,messel_terr,0,6,1.0,0.0,1.9575757575757575,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,39
30,1,Lygodiaceae (Lygodium kaulfussi and Leiotriletes maxoides),autotroph ,autotroph,,30,Filicales,3,1,messel_terr,0,2,1.0,0.0,1.4074074074074074,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,40
31,1,Osmundaceae (Osmunda lignitum and Baculatisporites primarius),autotroph ,autotroph,,31,Filicales,3,1,messel_terr,0,4,1.0,0.0,1.4197802197802198,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,41
32,1,Adiantaceae (Acrostichum sp.),autotroph ,autotroph,,32,Filicales,3,1,messel_terr,0,5,1.0,0.0,1.7845303867403315,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,42
33,1,Polypodiaceae (Laevigatosporites discordatus),autotroph ,autotroph,,33,Filicales,3,1,messel_terr,0,2,1.0,0.0,1.7044854881266491,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,43
34,1,Polypodiaceae (Laevigatosporites haardtii),autotroph ,autotroph,,34,Filicales,3,1,messel_terr,0,4,1.0,0.0,1.7747252747252746,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,44
35,1,Polypodiaceae (Verrucatosphorites tenellis),autotroph ,autotroph,,35,Filicales,3,1,messel_terr,0,4,1.0,0.0,1.7226666666666666,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,45
36,1,Polypodiaceae (Rumohra recentior),autotroph ,autotroph,,36,Filicales,3,1,messel_terr,0,4,1.0,0.0,1.9516616314199395,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,46
37,1,Polypodiaceae (gen. et sp. indet.),autotroph ,autotroph,,37,Filicales,3,1,messel_terr,0,4,1.0,0.0,1.8670520231213872,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,47
38,1,Polypodiaceae (Polypodiaceoisporites lusaticus),autotroph ,autotroph,,38,Filicales,3,1,messel_terr,0,2,1.0,0.0,1.799442896935933,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,48
39,1,Polypodiaceae (Verrucatosporites favus),autotroph ,autotroph,,39,Filicales,3,1,messel_terr,0,5,1.0,0.0,1.9,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,49
40,1,Polypodiaceae (Verrucatosporites undulatus),autotroph ,autotroph,,40,Filicales,2,1,messel_terr,0,4,1.0,0.0,1.8888888888888888,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,50
41,1,Schizaeaceae (Ruffordia subcretacea and Cicatricosisporites paradorogensis),autotroph ,autotroph,,41,Filicales,3,1,messel_terr,0,4,1.0,0.0,1.8404558404558404,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,51
42,1,Schizaeaceae (Lygodium kaulfussi),autotroph ,autotroph,,42,Filicales,3,1,messel_terr,0,7,1.0,0.0,1.669250645994832,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,52
43,1,Schizaeaceae (Lygodium microadriennis),autotroph ,autotroph,,43,Filicales,3,1,messel_terr,0,4,1.0,0.0,1.7845303867403315,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,53
44,1,Schizaeaceae (Schizaea sp.),autotroph ,autotroph,,44,Filicales,3,1,messel_terr,0,6,1.0,0.0,1.916913946587537,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,54
45,1,Blechnaceae (gen. et sp. indet.),autotroph ,autotroph,,45,Filicales,3,1,messel_terr,0,1,1.0,0.0,1.4074074074074074,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,55
46,1,Gleicheniaeae (gen. et sp. indet.),autotroph ,autotroph,,46,Filicales,3,1,messel_terr,0,2,1.0,0.0,1.6521739130434783,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,56
47,1,Parkeriaceae (gen. et sp. indet.),autotroph ,autotroph,,47,Filicales,3,1,messel_terr,0,1,1.0,0.0,129.2,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,57
48,1,Cephalotaxaceae (Cephalotaxus cf. messelensis),autotroph ,autotroph,,48,Coniferales,3,1,messel_terr,0,3,1.0,0.0,1.619047619047619,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,58
49,1,Cupressaceae (Cupressacites insulipapillatus),autotroph ,autotroph,,49,Coniferales,3,1,messel_terr,0,4,1.0,0.0,1.4323725055432373,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,59
50,1,Cupressaceae (Libocedrites salicorniodes),autotroph ,autotroph,,50,Coniferales,3,1,messel_terr,0,2,1.0,0.0,1.4197802197802198,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,60
51,1,Cupressaceae (Sciadopitys sp.),autotroph ,autotroph,,51,Coniferales,3,1,messel_terr,0,2,1.0,0.0,1.3130081300813008,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,61
52,1,Cupressaceae (Glyptostrobus sp.),autotroph ,autotroph,,52,Coniferales,3,1,messel_terr,0,5,1.0,0.0,1.9226190476190477,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,62
53,1,Cupressaceae (Inaperturopollenites concedipites),autotroph ,autotroph,,53,Coniferales,3,1,messel_terr,0,4,1.0,0.0,1.6479591836734695,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,63
54,1,Cupressaceae (Doliostrobus sp.),autotroph ,autotroph,,54,Coniferales,3,1,messel_terr,0,4,1.0,0.0,1.516431924882629,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,64
55,1,Cupressaceae (Sciadopityoideae),autotroph ,autotroph,,55,Coniferales,3,1,messel_terr,0,1,1.0,0.0,646.0,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,65
56,1,Pinaceae (Pityosporites microalatus ),autotroph ,autotroph,,56,Coniferales,3,1,messel_terr,0,12,1.0,0.0,1.7412398921832883,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,66
57,1,Pinaceae (Pityosporites labdacus ),autotroph ,autotroph,,57,Coniferales,3,1,messel_terr,0,16,1.0,0.0,1.660668380462725,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,67
58,1,Ephedraceae (Ephedripites eocenipites),autotroph ,autotroph,,58,Gnetales,3,1,messel_terr,0,8,1.0,0.0,2.1824324324324325,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,68
59,1,Araceae (sp. indet. 1),autotroph ,autotroph,,59,Alismatales,3,1,messel_terr,0,5,1.0,0.0,1.8563218390804597,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,70
60,1,Araceae (sp. indet. 2),autotroph ,autotroph,,60,Alismatales,3,1,messel_terr,0,16,1.0,0.0,2.012461059190031,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,72
61,1,Araceae (sp. indet. 3),autotroph ,autotroph,,61,Alismatales,3,1,messel_terr,0,15,1.0,0.0,1.9635258358662615,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,73
62,1,Smilacaceae (cf. Smilax sp.),autotroph ,autotroph,,62,Liliales,3,1,messel_terr,0,16,1.0,0.0,1.9341317365269461,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,74
63,1,Pandanaceae (gen. et sp. indet.),autotroph ,autotroph,,63,Pandanales,3,1,messel_terr,0,7,1.0,0.0,2.0638977635782747,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,75
64,1,Arecaceae (Monocolpopollenites tranquillus),autotroph ,autotroph,,64,Arecales,3,1,messel_terr,0,7,1.0,0.0,2.0062111801242235,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,76
65,1,Arecaceae (Phoenicites sp.),autotroph ,autotroph,,65,Arecales,3,1,messel_terr,0,17,1.0,0.0,1.9226190476190477,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,77
66,1,Arecaceae (cf. Arecoideae: flower type A),autotroph ,autotroph,,66,Arecales,3,1,messel_terr,0,12,1.0,0.0,1.916913946587537,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,78
67,1,Arecaceae (cf. Lepidocaryoideae: pinnate leaf),autotroph ,autotroph,,67,Arecales,3,1,messel_terr,0,9,1.0,0.0,1.8944281524926687,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,79
68,1,Arecaceae (flower type B),autotroph ,autotroph,,68,Arecales,3,1,messel_terr,0,10,1.0,0.0,2.0638977635782747,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,80
69,1,Arecaceae (Sabalitides sp.),autotroph ,autotroph,,69,Arecales,3,1,messel_terr,0,20,1.0,0.0,1.6029776674937966,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,81
70,1,Cyclanthaceae (gen. et sp. indet.),autotroph ,autotroph,,70,Arecales,3,1,messel_terr,0,6,1.0,0.0,1.8352272727272727,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,82
71,1,Typhaceae (gen. et sp. indet.),autotroph ,autotroph,,71,Typhales,3,3,messel_terr,0,9,1.0,0.0,2.1898305084745764,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,83
72,1,Sparaganiaceae (Sparganiaceaepollenites sp. 1),autotroph ,autotroph,,72,Typhales,3,3,messel_terr,0,7,1.0,0.0,2.0443037974683542,0.0,1.005586592178771,6.18686047621663,3.6089385474860336,84
